date,HouseType,RUs,EVs,HVAC,Isolation,Holiday,Seed
340.0,5.0,0.0,0.0,0.0,1.0,0.0,20.91
152.0,2.0,0.0,0.0,1.0,1.0,0.0,16.31
61.0,3.0,0.0,0.0,0.0,1.0,1.0,5.800000000000001
334.0,3.0,0.0,0.0,1.0,1.0,0.0,8.4
70.0,5.0,1.0,0.0,0.0,1.0,0.0,15.9
191.0,4.0,0.0,0.0,0.0,1.0,0.0,21.17
2.0,5.0,0.0,0.0,0.0,1.0,1.0,12.670000000000002
342.0,4.0,0.0,0.0,1.0,1.0,0.0,13.41
7.0,5.0,1.0,0.0,0.0,1.0,1.0,16.39
146.0,5.0,0.0,0.0,0.0,1.0,0.0,16.5
238.0,3.0,0.0,0.0,1.0,1.0,1.0,14.54
231.0,3.0,0.0,0.0,1.0,1.0,0.0,7.2
48.0,6.0,1.0,0.0,1.0,1.0,1.0,30.716
24.0,6.0,0.0,85.0,1.0,0.0,0.0,28.63
38.0,3.0,0.0,0.0,1.0,1.0,0.0,10.06
176.0,5.0,0.0,0.0,1.0,1.0,0.0,27.26
17.0,5.0,0.0,0.0,0.0,1.0,0.0,24.16
249.0,2.0,1.0,0.0,0.0,1.0,0.0,16.880000000000003
170.0,2.0,1.0,0.0,0.0,1.0,1.0,30.25
165.0,4.0,0.0,0.0,1.0,1.0,1.0,11.09
174.0,2.0,1.0,0.0,0.0,1.0,0.0,16.82
88.0,3.0,0.0,0.0,1.0,1.0,0.0,4.94
222.0,3.0,0.0,0.0,1.0,1.0,0.0,9.3
332.0,5.0,0.0,0.0,1.0,1.0,0.0,129.25
265.0,4.0,0.0,0.0,0.0,1.0,1.0,17.310000000000002
110.0,5.0,0.0,0.0,1.0,1.0,1.0,16.5
5.0,6.0,1.0,0.0,1.0,1.0,0.0,29.317
180.0,4.0,0.0,0.0,0.0,1.0,0.0,13.72
29.0,3.0,0.0,0.0,0.0,1.0,0.0,8.86
69.0,3.0,0.0,0.0,1.0,1.0,0.0,15.78
311.0,3.0,0.0,0.0,1.0,1.0,1.0,9.75
254.0,3.0,0.0,0.0,0.0,1.0,0.0,10.45
21.0,5.0,1.0,0.0,0.0,1.0,0.0,24.16
57.0,5.0,0.0,0.0,1.0,1.0,0.0,68.02
255.0,5.0,0.0,0.0,0.0,1.0,1.0,12.89
271.0,5.0,1.0,0.0,0.0,1.0,0.0,23.49
358.0,2.0,1.0,0.0,0.0,1.0,0.0,37.73
42.0,5.0,0.0,0.0,0.0,1.0,1.0,17.8
265.0,4.0,1.0,0.0,0.0,0.0,0.0,27.200000000000003
244.0,6.0,1.0,0.0,0.0,1.0,0.0,88.69
42.0,5.0,0.0,0.0,0.0,0.0,0.0,24.87
211.0,5.0,0.0,0.0,1.0,1.0,0.0,35.82
79.0,5.0,0.0,0.0,0.0,1.0,1.0,13.5
75.0,3.0,0.0,0.0,1.0,1.0,0.0,7.87
332.0,3.0,0.0,0.0,1.0,1.0,1.0,11.04
119.0,5.0,0.0,0.0,0.0,0.0,0.0,44.64
22.0,2.0,1.0,0.0,0.0,1.0,0.0,6.2
97.0,4.0,0.0,0.0,0.0,1.0,1.0,28.3
319.0,3.0,0.0,0.0,1.0,1.0,0.0,6.53
116.0,4.0,1.0,0.0,0.0,0.0,0.0,34.4
276.0,4.0,0.0,0.0,0.0,1.0,0.0,20.17
63.0,3.0,0.0,0.0,1.0,1.0,1.0,9.170000000000002
336.0,3.0,0.0,0.0,1.0,1.0,0.0,7.48
315.0,5.0,0.0,0.0,0.0,1.0,1.0,12.47
219.0,2.0,0.0,0.0,1.0,1.0,0.0,24.93
223.0,4.0,0.0,0.0,0.0,1.0,1.0,31.36
293.0,4.0,0.0,0.0,0.0,1.0,1.0,15.09
67.0,5.0,0.0,0.0,0.0,1.0,0.0,14.679999999999998
115.0,5.0,0.0,0.0,0.0,1.0,0.0,8.879999999999999
22.0,1.0,0.0,0.0,0.0,1.0,0.0,5.93
124.0,4.0,1.0,0.0,0.0,0.0,0.0,25.4
82.0,6.0,1.0,0.0,1.0,1.0,1.0,19.965
237.0,4.0,1.0,0.0,0.0,0.0,0.0,29.07
74.0,3.0,0.0,0.0,1.0,1.0,1.0,52.79
280.0,1.0,0.0,0.0,1.0,1.0,0.0,10.53
88.0,1.0,0.0,0.0,0.0,1.0,0.0,7.540000000000001
207.0,3.0,0.0,0.0,1.0,1.0,0.0,5.630000000000001
363.0,4.0,1.0,0.0,0.0,0.0,1.0,24.92
201.0,5.0,1.0,0.0,0.0,1.0,0.0,11.54
285.0,6.0,1.0,0.0,0.0,1.0,1.0,44.25
55.0,5.0,0.0,0.0,0.0,0.0,1.0,12.25
304.0,3.0,0.0,0.0,0.0,1.0,1.0,11.02
157.0,3.0,0.0,0.0,1.0,1.0,0.0,11.169999999999998
326.0,2.0,0.0,0.0,1.0,1.0,0.0,8.05
98.0,5.0,0.0,0.0,0.0,1.0,0.0,16.14
294.0,3.0,0.0,0.0,1.0,1.0,0.0,4.65
63.0,5.0,0.0,0.0,0.0,0.0,1.0,18.68
171.0,4.0,1.0,0.0,0.0,0.0,0.0,28.090000000000003
272.0,2.0,1.0,0.0,0.0,1.0,0.0,16.84
145.0,2.0,2.0,0.0,1.0,1.0,0.0,20.94
55.0,4.0,0.0,0.0,0.0,1.0,0.0,28.79
226.0,6.0,0.0,85.0,1.0,0.0,1.0,39.39
345.0,4.0,0.0,0.0,0.0,1.0,0.0,11.3
27.0,6.0,1.0,0.0,1.0,1.0,1.0,24.244
303.0,4.0,0.0,0.0,1.0,1.0,1.0,13.64
354.0,4.0,0.0,0.0,0.0,1.0,1.0,22.58
181.0,2.0,2.0,0.0,1.0,1.0,0.0,23.24
236.0,5.0,0.0,0.0,0.0,1.0,0.0,28.57
110.0,3.0,0.0,0.0,1.0,1.0,0.0,7.73
171.0,2.0,0.0,0.0,1.0,1.0,0.0,15.27
316.0,1.0,0.0,0.0,1.0,1.0,0.0,11.13
322.0,2.0,0.0,0.0,1.0,1.0,1.0,6.26
57.0,4.0,0.0,0.0,0.0,1.0,0.0,24.77
21.0,2.0,1.0,0.0,0.0,1.0,0.0,19.33
91.0,2.0,2.0,0.0,1.0,1.0,1.0,10.87
15.0,2.0,0.0,0.0,1.0,1.0,0.0,12.9
295.0,2.0,1.0,0.0,0.0,1.0,0.0,44.97
216.0,5.0,0.0,0.0,0.0,0.0,0.0,49.26
264.0,2.0,0.0,0.0,1.0,1.0,0.0,10.78
21.0,3.0,0.0,0.0,1.0,1.0,0.0,14.75
191.0,2.0,1.0,0.0,0.0,1.0,0.0,15.5
116.0,2.0,1.0,0.0,0.0,1.0,0.0,36.620000000000005
47.0,5.0,0.0,0.0,0.0,0.0,0.0,58.0
196.0,6.0,0.0,85.0,1.0,0.0,0.0,38.08
98.0,2.0,0.0,0.0,1.0,1.0,1.0,4.59
270.0,6.0,1.0,0.0,1.0,1.0,0.0,33.094
278.0,3.0,0.0,0.0,1.0,1.0,0.0,25.21
271.0,6.0,1.0,0.0,0.0,1.0,0.0,94.34
272.0,3.0,0.0,0.0,0.0,1.0,0.0,11.77
360.0,4.0,0.0,0.0,0.0,1.0,1.0,9.72
186.0,3.0,0.0,0.0,0.0,1.0,1.0,13.16
133.0,3.0,0.0,0.0,1.0,1.0,1.0,30.92
359.0,6.0,1.0,0.0,1.0,1.0,1.0,21.708
76.0,5.0,0.0,0.0,1.0,1.0,0.0,39.24
57.0,3.0,0.0,0.0,1.0,1.0,0.0,8.07
217.0,6.0,0.0,85.0,1.0,0.0,1.0,42.0
52.0,3.0,0.0,0.0,1.0,1.0,0.0,7.459999999999999
340.0,3.0,0.0,0.0,1.0,1.0,0.0,10.54
8.0,5.0,1.0,0.0,0.0,1.0,1.0,21.17
258.0,2.0,0.0,0.0,1.0,1.0,1.0,5.25
201.0,2.0,1.0,0.0,0.0,1.0,0.0,25.9
19.0,3.0,0.0,0.0,1.0,1.0,1.0,1.48
263.0,5.0,0.0,0.0,0.0,1.0,1.0,22.56
221.0,2.0,0.0,0.0,1.0,1.0,0.0,17.2
336.0,5.0,0.0,0.0,0.0,1.0,1.0,24.65
47.0,6.0,1.0,0.0,0.0,1.0,0.0,51.14
128.0,6.0,1.0,0.0,1.0,1.0,0.0,14.553999999999998
303.0,4.0,0.0,0.0,0.0,1.0,0.0,20.78
270.0,6.0,1.0,0.0,1.0,1.0,0.0,25.354
57.0,4.0,0.0,0.0,0.0,1.0,1.0,19.72
242.0,4.0,1.0,0.0,0.0,0.0,1.0,27.21
360.0,5.0,0.0,0.0,1.0,1.0,1.0,54.6
48.0,5.0,0.0,0.0,0.0,0.0,0.0,48.68
224.0,5.0,0.0,0.0,0.0,0.0,0.0,35.77
238.0,2.0,1.0,0.0,0.0,1.0,1.0,14.92
209.0,4.0,1.0,0.0,0.0,0.0,0.0,18.78
340.0,3.0,0.0,0.0,1.0,1.0,1.0,8.57
209.0,4.0,0.0,0.0,1.0,1.0,0.0,15.27
157.0,6.0,1.0,0.0,0.0,1.0,0.0,19.41
230.0,3.0,0.0,0.0,0.0,1.0,0.0,9.36
353.0,5.0,0.0,0.0,0.0,1.0,1.0,7.550000000000001
21.0,6.0,1.0,0.0,0.0,1.0,1.0,38.68
141.0,6.0,0.0,85.0,1.0,0.0,0.0,43.28
252.0,4.0,1.0,0.0,0.0,0.0,1.0,7.45
277.0,2.0,1.0,0.0,0.0,1.0,1.0,13.29
16.0,4.0,0.0,0.0,1.0,1.0,1.0,16.39
169.0,4.0,1.0,0.0,0.0,0.0,0.0,36.31
52.0,3.0,0.0,0.0,1.0,1.0,1.0,7.140000000000001
161.0,3.0,0.0,0.0,1.0,1.0,0.0,8.86
297.0,2.0,1.0,0.0,0.0,1.0,0.0,32.72
51.0,2.0,1.0,0.0,0.0,1.0,1.0,23.83
114.0,1.0,0.0,0.0,0.0,1.0,0.0,6.56
278.0,6.0,1.0,0.0,0.0,1.0,0.0,15.98
167.0,2.0,1.0,0.0,0.0,1.0,0.0,30.33
64.0,4.0,0.0,0.0,0.0,1.0,0.0,11.66
23.0,1.0,0.0,0.0,1.0,1.0,1.0,21.53
111.0,3.0,0.0,0.0,1.0,1.0,0.0,8.879999999999999
302.0,6.0,1.0,0.0,1.0,1.0,0.0,16.662
239.0,1.0,0.0,0.0,1.0,1.0,1.0,11.55
300.0,5.0,0.0,0.0,0.0,1.0,0.0,19.46
319.0,4.0,0.0,0.0,1.0,1.0,0.0,31.45
215.0,2.0,1.0,0.0,0.0,1.0,0.0,21.42
296.0,4.0,0.0,0.0,0.0,1.0,0.0,15.14
34.0,3.0,0.0,0.0,1.0,1.0,1.0,37.22
9.0,6.0,1.0,0.0,0.0,1.0,1.0,93.92000000000002
61.0,3.0,0.0,0.0,1.0,1.0,0.0,13.68
30.0,2.0,2.0,0.0,1.0,1.0,1.0,19.8
192.0,1.0,0.0,0.0,0.0,1.0,0.0,6.84
279.0,3.0,0.0,0.0,1.0,1.0,1.0,9.33
213.0,3.0,0.0,0.0,1.0,1.0,0.0,5.29
41.0,5.0,0.0,0.0,0.0,1.0,0.0,19.9
206.0,2.0,1.0,0.0,0.0,1.0,1.0,15.51
231.0,3.0,0.0,0.0,0.0,1.0,1.0,14.63
262.0,1.0,0.0,0.0,1.0,1.0,1.0,10.83
198.0,2.0,2.0,0.0,1.0,1.0,0.0,19.09
139.0,4.0,0.0,0.0,0.0,1.0,0.0,7.26
46.0,2.0,1.0,0.0,0.0,1.0,1.0,32.8
239.0,4.0,1.0,0.0,0.0,0.0,0.0,22.93
322.0,5.0,0.0,0.0,0.0,1.0,1.0,10.88
62.0,5.0,1.0,0.0,0.0,1.0,0.0,17.23
197.0,3.0,0.0,0.0,1.0,1.0,0.0,26.11
53.0,3.0,0.0,0.0,1.0,1.0,0.0,3.78
193.0,2.0,1.0,0.0,0.0,1.0,0.0,17.84
306.0,2.0,0.0,0.0,1.0,1.0,1.0,12.05
169.0,1.0,0.0,0.0,0.0,1.0,0.0,5.720000000000001
16.0,2.0,1.0,0.0,0.0,1.0,0.0,11.37
178.0,5.0,0.0,0.0,0.0,1.0,0.0,13.43
302.0,4.0,1.0,0.0,0.0,0.0,0.0,35.19
99.0,4.0,1.0,0.0,0.0,0.0,0.0,15.06
142.0,4.0,0.0,0.0,1.0,1.0,0.0,16.63
70.0,4.0,1.0,0.0,0.0,0.0,0.0,35.57
351.0,2.0,2.0,0.0,1.0,1.0,0.0,21.99
77.0,5.0,0.0,0.0,0.0,1.0,0.0,13.46
133.0,2.0,2.0,0.0,1.0,1.0,1.0,21.75
301.0,6.0,0.0,85.0,1.0,0.0,0.0,38.0
49.0,5.0,1.0,0.0,0.0,1.0,1.0,13.43
133.0,3.0,0.0,0.0,1.0,1.0,0.0,9.01
222.0,6.0,1.0,0.0,1.0,1.0,0.0,22.988
190.0,3.0,0.0,0.0,1.0,1.0,0.0,8.23
208.0,3.0,0.0,0.0,0.0,1.0,0.0,11.51
358.0,5.0,1.0,0.0,0.0,1.0,1.0,19.83
175.0,6.0,0.0,85.0,1.0,0.0,0.0,26.26
298.0,4.0,0.0,0.0,0.0,1.0,0.0,20.41
214.0,5.0,0.0,0.0,1.0,1.0,0.0,22.89
238.0,2.0,1.0,0.0,0.0,1.0,1.0,15.56
10.0,4.0,0.0,0.0,0.0,1.0,1.0,31.89
14.0,2.0,1.0,0.0,0.0,1.0,1.0,32.78
228.0,5.0,0.0,0.0,1.0,1.0,0.0,25.27
118.0,4.0,0.0,0.0,0.0,1.0,0.0,18.66
323.0,3.0,0.0,0.0,1.0,1.0,0.0,8.28
173.0,4.0,1.0,0.0,0.0,0.0,0.0,44.43
109.0,5.0,0.0,0.0,0.0,0.0,0.0,27.61
158.0,4.0,0.0,0.0,0.0,1.0,0.0,15.15
358.0,4.0,0.0,0.0,0.0,1.0,1.0,18.96
5.0,1.0,0.0,0.0,0.0,1.0,1.0,16.81
360.0,5.0,0.0,0.0,0.0,1.0,1.0,14.88
183.0,5.0,0.0,0.0,0.0,0.0,1.0,51.03
134.0,5.0,0.0,0.0,0.0,1.0,1.0,14.31
114.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75
165.0,4.0,0.0,0.0,0.0,1.0,0.0,11.79
210.0,4.0,0.0,0.0,0.0,1.0,0.0,23.380000000000003
91.0,2.0,1.0,0.0,0.0,1.0,0.0,19.8
288.0,6.0,1.0,0.0,0.0,1.0,0.0,18.770000000000003
142.0,5.0,0.0,0.0,0.0,1.0,0.0,12.06
364.0,4.0,1.0,0.0,0.0,0.0,1.0,18.880000000000003
337.0,2.0,0.0,0.0,1.0,1.0,0.0,11.04
359.0,3.0,0.0,0.0,1.0,1.0,1.0,12.57
183.0,5.0,1.0,0.0,0.0,1.0,0.0,29.38
98.0,3.0,0.0,0.0,1.0,1.0,0.0,9.0
56.0,4.0,0.0,0.0,1.0,1.0,0.0,13.65
339.0,5.0,0.0,0.0,0.0,1.0,0.0,15.61
1.0,6.0,0.0,85.0,1.0,0.0,1.0,44.98
249.0,5.0,1.0,0.0,0.0,1.0,0.0,28.64
47.0,1.0,0.0,0.0,1.0,1.0,0.0,9.71
282.0,3.0,0.0,0.0,1.0,1.0,0.0,11.58
140.0,3.0,0.0,0.0,1.0,1.0,1.0,4.98
37.0,5.0,1.0,0.0,0.0,1.0,0.0,18.14
361.0,6.0,1.0,0.0,1.0,1.0,1.0,37.327
185.0,6.0,1.0,0.0,1.0,1.0,0.0,22.734
182.0,1.0,0.0,0.0,0.0,1.0,1.0,13.61
60.0,5.0,0.0,0.0,0.0,1.0,1.0,17.689999999999998
78.0,3.0,0.0,0.0,0.0,1.0,1.0,9.24
31.0,5.0,0.0,0.0,0.0,0.0,0.0,58.33
246.0,4.0,0.0,0.0,0.0,1.0,0.0,14.55
272.0,3.0,0.0,0.0,0.0,1.0,0.0,12.65
119.0,4.0,0.0,0.0,0.0,1.0,0.0,19.23
353.0,3.0,0.0,0.0,1.0,1.0,0.0,9.12
11.0,5.0,1.0,0.0,0.0,1.0,0.0,16.880000000000003
215.0,2.0,2.0,0.0,1.0,1.0,1.0,19.380000000000003
131.0,4.0,1.0,0.0,0.0,0.0,0.0,27.04
143.0,5.0,0.0,0.0,0.0,0.0,0.0,41.06
203.0,4.0,0.0,0.0,0.0,1.0,0.0,36.28
301.0,2.0,1.0,0.0,0.0,1.0,1.0,38.010000000000005
187.0,2.0,2.0,0.0,1.0,1.0,0.0,24.020000000000003
177.0,4.0,0.0,0.0,0.0,1.0,0.0,25.99
105.0,3.0,0.0,0.0,1.0,1.0,0.0,25.79
159.0,4.0,0.0,0.0,0.0,1.0,0.0,21.15
201.0,2.0,1.0,0.0,0.0,1.0,0.0,35.14
334.0,4.0,0.0,0.0,0.0,1.0,0.0,12.21
269.0,4.0,1.0,0.0,0.0,0.0,1.0,29.4
302.0,4.0,0.0,0.0,1.0,1.0,0.0,16.599999999999998
231.0,5.0,0.0,0.0,0.0,0.0,1.0,44.52
147.0,4.0,0.0,0.0,1.0,1.0,0.0,27.94
320.0,2.0,0.0,0.0,1.0,1.0,0.0,28.96
38.0,6.0,1.0,0.0,0.0,1.0,1.0,46.7
160.0,5.0,0.0,0.0,0.0,0.0,0.0,36.47
294.0,3.0,0.0,0.0,1.0,1.0,1.0,7.289999999999999
73.0,2.0,1.0,0.0,0.0,1.0,1.0,15.81
271.0,4.0,0.0,0.0,0.0,1.0,0.0,16.849999999999998
227.0,3.0,0.0,0.0,1.0,1.0,0.0,13.13
268.0,3.0,0.0,0.0,0.0,1.0,1.0,11.57
309.0,3.0,0.0,0.0,1.0,1.0,0.0,16.22
288.0,3.0,0.0,0.0,0.0,1.0,0.0,20.01
193.0,3.0,0.0,0.0,0.0,1.0,0.0,10.04
115.0,3.0,0.0,0.0,0.0,1.0,1.0,9.39
269.0,4.0,0.0,0.0,0.0,1.0,0.0,14.09
10.0,3.0,0.0,0.0,1.0,1.0,0.0,5.94
353.0,5.0,0.0,0.0,0.0,1.0,1.0,16.82
33.0,6.0,1.0,0.0,1.0,1.0,0.0,24.444
326.0,5.0,0.0,0.0,0.0,1.0,0.0,11.94
5.0,2.0,1.0,0.0,0.0,1.0,0.0,12.65
224.0,3.0,0.0,0.0,1.0,1.0,1.0,3.19
127.0,3.0,0.0,0.0,0.0,1.0,1.0,22.58
135.0,6.0,1.0,0.0,1.0,1.0,0.0,25.537
303.0,6.0,1.0,0.0,0.0,1.0,1.0,65.59
82.0,3.0,0.0,0.0,1.0,1.0,0.0,6.95
36.0,5.0,0.0,0.0,0.0,0.0,0.0,35.24
142.0,6.0,1.0,0.0,1.0,1.0,0.0,22.914
85.0,5.0,0.0,0.0,0.0,0.0,0.0,48.29
111.0,2.0,2.0,0.0,1.0,1.0,0.0,18.68
53.0,2.0,2.0,0.0,1.0,1.0,0.0,29.46
16.0,5.0,1.0,0.0,0.0,1.0,0.0,19.06
161.0,4.0,0.0,0.0,0.0,1.0,1.0,10.1
222.0,5.0,0.0,0.0,0.0,0.0,0.0,12.22
234.0,3.0,0.0,0.0,1.0,1.0,0.0,1.51
333.0,3.0,0.0,0.0,1.0,1.0,0.0,9.84
213.0,6.0,0.0,85.0,1.0,0.0,1.0,69.38999999999999
322.0,4.0,1.0,0.0,0.0,0.0,0.0,30.24
324.0,2.0,1.0,0.0,0.0,1.0,0.0,29.71
152.0,3.0,0.0,0.0,0.0,1.0,0.0,10.55
253.0,4.0,1.0,0.0,0.0,0.0,1.0,27.66
49.0,5.0,0.0,0.0,0.0,1.0,0.0,15.93
44.0,1.0,0.0,0.0,0.0,1.0,0.0,5.720000000000001
331.0,4.0,1.0,0.0,0.0,0.0,0.0,24.96
12.0,2.0,2.0,0.0,1.0,1.0,0.0,18.28
31.0,4.0,0.0,0.0,0.0,1.0,0.0,10.15
313.0,4.0,0.0,0.0,0.0,1.0,0.0,49.260000000000005
297.0,3.0,0.0,0.0,1.0,1.0,1.0,5.46
197.0,2.0,1.0,0.0,0.0,1.0,0.0,40.81999999999999
129.0,6.0,1.0,0.0,0.0,1.0,1.0,58.78
357.0,2.0,0.0,0.0,1.0,1.0,1.0,10.55
203.0,6.0,0.0,85.0,1.0,0.0,1.0,10.85
212.0,6.0,0.0,85.0,1.0,0.0,0.0,11.87
178.0,1.0,0.0,0.0,0.0,1.0,0.0,2.94
1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.25
157.0,6.0,0.0,85.0,1.0,0.0,1.0,28.46
354.0,5.0,0.0,0.0,0.0,1.0,0.0,15.170000000000002
15.0,2.0,2.0,0.0,1.0,1.0,1.0,21.43
35.0,5.0,0.0,0.0,0.0,1.0,1.0,29.93
358.0,2.0,0.0,0.0,1.0,1.0,1.0,8.17
190.0,3.0,0.0,0.0,1.0,1.0,1.0,17.85
282.0,1.0,0.0,0.0,1.0,1.0,0.0,12.94
322.0,1.0,0.0,0.0,0.0,1.0,1.0,6.3
301.0,3.0,0.0,0.0,0.0,1.0,0.0,11.86
84.0,6.0,1.0,0.0,0.0,1.0,0.0,10.69
79.0,5.0,1.0,0.0,0.0,1.0,1.0,27.51
193.0,1.0,0.0,0.0,0.0,1.0,0.0,10.33
323.0,2.0,1.0,0.0,0.0,1.0,0.0,51.1
266.0,1.0,0.0,0.0,0.0,1.0,1.0,8.82
113.0,4.0,0.0,0.0,0.0,1.0,0.0,27.8
121.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000005
305.0,6.0,1.0,0.0,0.0,1.0,0.0,73.15
4.0,5.0,0.0,0.0,0.0,1.0,0.0,14.02
98.0,4.0,0.0,0.0,0.0,1.0,0.0,27.6
89.0,3.0,0.0,0.0,0.0,1.0,0.0,9.41
207.0,2.0,0.0,0.0,1.0,1.0,0.0,5.85
271.0,1.0,0.0,0.0,1.0,1.0,0.0,9.9
297.0,4.0,0.0,0.0,0.0,1.0,1.0,20.65
93.0,3.0,0.0,0.0,1.0,1.0,0.0,13.850000000000003
148.0,2.0,1.0,0.0,0.0,1.0,0.0,18.04
133.0,4.0,0.0,0.0,0.0,1.0,0.0,21.62
77.0,2.0,1.0,0.0,0.0,1.0,0.0,14.260000000000002
81.0,3.0,0.0,0.0,1.0,1.0,1.0,6.43
242.0,5.0,0.0,0.0,1.0,1.0,0.0,37.7
31.0,1.0,0.0,0.0,0.0,1.0,0.0,11.91
57.0,2.0,1.0,0.0,0.0,1.0,0.0,40.11
277.0,6.0,1.0,0.0,1.0,1.0,0.0,29.472
123.0,4.0,1.0,0.0,0.0,0.0,0.0,19.86
311.0,6.0,1.0,0.0,0.0,1.0,1.0,54.72
354.0,6.0,0.0,85.0,1.0,0.0,0.0,40.79
240.0,5.0,1.0,0.0,0.0,1.0,0.0,21.29
164.0,5.0,0.0,0.0,0.0,1.0,0.0,10.990000000000002
223.0,6.0,1.0,0.0,0.0,1.0,0.0,40.61
220.0,5.0,0.0,0.0,0.0,1.0,0.0,12.12
30.0,3.0,0.0,0.0,1.0,1.0,1.0,12.25
177.0,6.0,1.0,0.0,1.0,1.0,0.0,26.527
113.0,4.0,1.0,0.0,0.0,0.0,0.0,23.44
320.0,5.0,1.0,0.0,0.0,1.0,0.0,14.68
225.0,1.0,0.0,0.0,0.0,1.0,0.0,2.92
82.0,4.0,0.0,0.0,0.0,1.0,1.0,13.28
68.0,3.0,0.0,0.0,1.0,1.0,0.0,19.15
189.0,2.0,1.0,0.0,0.0,1.0,0.0,8.540000000000001
340.0,2.0,1.0,0.0,0.0,1.0,0.0,21.65
177.0,5.0,0.0,0.0,0.0,1.0,1.0,10.95
59.0,3.0,0.0,0.0,0.0,1.0,1.0,9.82
118.0,4.0,1.0,0.0,0.0,0.0,0.0,20.55
122.0,3.0,0.0,0.0,0.0,1.0,1.0,12.55
273.0,6.0,0.0,85.0,1.0,0.0,0.0,48.19
212.0,5.0,0.0,0.0,0.0,1.0,0.0,11.34
35.0,1.0,0.0,0.0,1.0,1.0,1.0,10.63
42.0,4.0,0.0,0.0,1.0,1.0,1.0,13.12
313.0,2.0,1.0,0.0,0.0,1.0,0.0,35.25
191.0,3.0,0.0,0.0,1.0,1.0,0.0,28.28
43.0,6.0,1.0,0.0,1.0,1.0,0.0,32.654
124.0,3.0,0.0,0.0,0.0,1.0,1.0,2.1900000000000004
236.0,6.0,1.0,0.0,1.0,1.0,1.0,28.716
157.0,2.0,0.0,0.0,1.0,1.0,0.0,11.04
259.0,3.0,0.0,0.0,1.0,1.0,1.0,12.09
17.0,1.0,0.0,0.0,0.0,1.0,0.0,13.329999999999998
196.0,5.0,1.0,0.0,0.0,1.0,1.0,11.16
20.0,2.0,1.0,0.0,0.0,1.0,0.0,30.08
348.0,1.0,0.0,0.0,0.0,1.0,0.0,8.09
302.0,6.0,1.0,0.0,1.0,1.0,0.0,27.62
100.0,1.0,0.0,0.0,1.0,1.0,0.0,22.96
4.0,2.0,1.0,0.0,0.0,1.0,0.0,18.0
294.0,6.0,1.0,0.0,0.0,1.0,1.0,56.870000000000005
130.0,5.0,1.0,0.0,0.0,1.0,0.0,16.279999999999998
234.0,1.0,0.0,0.0,1.0,1.0,1.0,15.81
260.0,1.0,0.0,0.0,0.0,1.0,0.0,17.24
312.0,4.0,1.0,0.0,0.0,0.0,0.0,17.5
121.0,6.0,0.0,85.0,1.0,0.0,1.0,42.69
58.0,6.0,1.0,0.0,0.0,1.0,0.0,41.47
201.0,4.0,0.0,0.0,0.0,1.0,0.0,14.09
154.0,5.0,1.0,0.0,0.0,1.0,1.0,18.75
41.0,0.0,0.0,0.0,0.0,0.0,1.0,8.17
168.0,5.0,0.0,0.0,0.0,0.0,0.0,11.7
107.0,3.0,0.0,0.0,0.0,1.0,0.0,12.34
164.0,6.0,1.0,0.0,1.0,1.0,0.0,36.29600000000001
319.0,3.0,0.0,0.0,1.0,1.0,0.0,4.220000000000001
223.0,5.0,0.0,0.0,0.0,1.0,0.0,19.22
23.0,2.0,2.0,0.0,1.0,1.0,1.0,21.130000000000003
256.0,6.0,1.0,0.0,0.0,1.0,0.0,9.66
309.0,6.0,1.0,0.0,1.0,1.0,0.0,24.643
97.0,5.0,0.0,0.0,0.0,0.0,0.0,52.68
173.0,4.0,0.0,0.0,1.0,1.0,0.0,24.74
157.0,2.0,2.0,0.0,1.0,1.0,1.0,25.43
117.0,6.0,1.0,0.0,1.0,1.0,1.0,26.498
101.0,2.0,1.0,0.0,0.0,1.0,1.0,26.58
42.0,4.0,1.0,0.0,0.0,0.0,1.0,30.05
152.0,2.0,1.0,0.0,0.0,1.0,0.0,19.33
348.0,4.0,0.0,0.0,0.0,1.0,0.0,14.32
138.0,6.0,1.0,0.0,0.0,1.0,0.0,13.2
292.0,3.0,0.0,0.0,1.0,1.0,1.0,61.89
125.0,1.0,0.0,0.0,0.0,1.0,0.0,14.330000000000002
160.0,4.0,0.0,0.0,1.0,1.0,0.0,9.66
107.0,5.0,0.0,0.0,0.0,0.0,1.0,53.69
177.0,2.0,0.0,0.0,1.0,1.0,0.0,12.14
245.0,4.0,1.0,0.0,0.0,0.0,0.0,25.63
126.0,2.0,1.0,0.0,0.0,1.0,1.0,18.53
267.0,3.0,0.0,0.0,1.0,1.0,1.0,4.209999999999999
365.0,3.0,0.0,0.0,0.0,1.0,1.0,17.04
143.0,6.0,0.0,85.0,1.0,0.0,1.0,42.23
92.0,3.0,0.0,0.0,1.0,1.0,0.0,40.29
81.0,4.0,0.0,0.0,0.0,1.0,0.0,20.53
313.0,4.0,1.0,0.0,0.0,0.0,0.0,29.59
22.0,5.0,0.0,0.0,0.0,1.0,1.0,2.74
169.0,4.0,0.0,0.0,0.0,1.0,0.0,9.07
162.0,3.0,0.0,0.0,1.0,1.0,0.0,4.82
239.0,1.0,0.0,0.0,0.0,1.0,0.0,7.55
351.0,6.0,1.0,0.0,1.0,1.0,0.0,22.362
