AC System Output (W),Ambient Temperature (C),Beam Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),Day,Diffuse Irradiance (W/m^2),Hour,Month,Plane of Array Irradiance (W/m^2),Size,Wind Speed (m/s)
0.0,0,0,0.0,0.0,18,0,17,1,0.0,1,2
0.0,0,0,0.0,0.0,18,0,18,1,0.0,1,2
0.0,0,0,0.0,0.0,18,0,19,1,0.0,1,2
0.0,0,0,0.0,0.0,18,0,20,1,0.0,1,2
0.0,0,0,0.0,0.0,18,0,21,1,0.0,1,2
0.0,0,0,0.0,0.0,18,0,22,1,0.0,1,2
0.0,-1,0,-1.0,0.0,18,0,23,1,0.0,1,2
0.0,-1,0,-1.0,0.0,19,0,0,1,0.0,1,1
0.0,-1,0,-1.0,0.0,19,0,1,1,0.0,1,1
0.0,-1,0,-1.0,0.0,19,0,2,1,0.0,1,1
0.0,-1,0,-1.0,0.0,19,0,3,1,0.0,1,1
0.0,-2,0,-2.0,0.0,19,0,4,1,0.0,1,1
0.0,-2,0,-2.0,0.0,19,0,5,1,0.0,1,1
0.0,-2,0,-2.0,0.0,19,0,6,1,0.0,1,1
0.0,-2,0,-2.0,0.0,19,0,7,1,0.0,1,1
84.686,-1,287,0.38,91.591,19,21,8,1,111.958,1,1
258.554,0,586,13.183,269.863,19,45,9,1,318.861,1,0
78.759,0,0,5.961,85.536,19,91,10,1,91.376,1,0
135.6,0,25,5.28,143.669,19,127,11,1,153.385,1,0
481.329,1,766,25.934,500.073,19,67,12,1,594.143,1,0
72.957,1,0,5.988,79.609,19,87,13,1,85.054,1,1
358.01,1,641,14.832,372.388,19,61,14,1,428.862,1,1
210.328,0,485,10.211,220.294,19,45,15,1,259.466,1,1
10.322,0,0,-0.46,15.711,19,17,16,1,16.331,1,1
0.0,0,0,0.0,0.0,19,0,17,1,0.0,1,1
0.0,0,0,0.0,0.0,19,0,18,1,0.0,1,1
0.0,0,0,0.0,0.0,19,0,19,1,0.0,1,1
0.0,0,0,0.0,0.0,19,0,20,1,0.0,1,1
0.0,0,0,0.0,0.0,19,0,21,1,0.0,1,1
0.0,0,0,0.0,0.0,19,0,22,1,0.0,1,1
0.0,0,0,0.0,0.0,19,0,23,1,0.0,1,1
0.0,0,0,0.0,0.0,20,0,0,1,0.0,1,2
0.0,0,0,0.0,0.0,20,0,1,1,0.0,1,2
0.0,0,0,0.0,0.0,20,0,2,1,0.0,1,2
0.0,0,0,0.0,0.0,20,0,3,1,0.0,1,2
0.0,0,0,0.0,0.0,20,0,4,1,0.0,1,2
0.0,0,0,0.0,0.0,20,0,5,1,0.0,1,2
0.0,0,0,0.0,0.0,20,0,6,1,0.0,1,2
0.0,0,0,0.0,0.0,20,0,7,1,0.0,1,2
0.0,0,0,0.0,0.0,20,0,8,1,0.0,1,2
0.0,0,0,-2.604,2.753,20,3,9,1,2.836,1,2
24.58,0,0,-1.647,30.242,20,33,10,1,31.281,1,2
17.388,0,0,-1.739,22.912,20,25,11,1,23.689,1,2
24.445,1,0,-0.518,30.105,20,33,12,1,31.286,1,2
27.113,1,0,-0.381,32.826,20,36,13,1,34.133,1,2
137.234,1,78,3.635,145.342,20,104,14,1,155.548,1,2
19.012,1,0,0.031,24.567,20,27,15,1,25.59,1,2
0.0,1,0,-1.416,3.652,20,4,16,1,3.781,1,2
0.0,1,0,1.0,0.0,20,0,17,1,0.0,1,2
0.0,1,0,1.0,0.0,20,0,18,1,0.0,1,2
0.0,1,0,1.0,0.0,20,0,19,1,0.0,1,2
0.0,1,0,1.0,0.0,20,0,20,1,0.0,1,2
0.0,1,0,1.0,0.0,20,0,21,1,0.0,1,2
0.0,1,0,1.0,0.0,20,0,22,1,0.0,1,2
0.0,1,0,1.0,0.0,20,0,23,1,0.0,1,2
0.0,2,0,2.0,0.0,21,0,0,1,0.0,1,2
0.0,2,0,2.0,0.0,21,0,1,1,0.0,1,2
0.0,2,0,2.0,0.0,21,0,2,1,0.0,1,2
0.0,2,0,2.0,0.0,21,0,3,1,0.0,1,2
0.0,2,0,2.0,0.0,21,0,4,1,0.0,1,2
0.0,2,0,2.0,0.0,21,0,5,1,0.0,1,2
0.0,2,0,2.0,0.0,21,0,6,1,0.0,1,2
0.0,2,0,2.0,0.0,21,0,7,1,0.0,1,2
0.0,2,0,-1.216,2.736,21,3,8,1,2.835,1,1
6.486,3,0,0.172,11.803,21,13,9,1,12.302,1,1
34.208,3,0,0.09,40.06,21,44,10,1,41.738,1,0
444.583,4,685,25.897,461.96,21,81,11,1,549.386,1,0
29.027,4,0,10.759,34.777,21,40,12,1,37.937,1,0
17.038,4,0,1.983,22.555,21,25,13,1,23.689,1,1
367.338,4,660,17.91,382.024,21,63,14,1,445.487,1,1
223.308,3,527,13.973,233.626,21,45,15,1,279.485,1,1
50.632,3,181,4.87,56.816,21,15,16,1,71.094,1,1
0.0,3,0,3.0,0.0,21,0,17,1,0.0,1,1
0.0,2,0,2.0,0.0,21,0,18,1,0.0,1,2
0.0,2,0,2.0,0.0,21,0,19,1,0.0,1,2
0.0,2,0,2.0,0.0,21,0,20,1,0.0,1,2
0.0,2,0,2.0,0.0,21,0,21,1,0.0,1,2
0.0,2,0,2.0,0.0,21,0,22,1,0.0,1,2
0.0,2,0,2.0,0.0,21,0,23,1,0.0,1,2
0.0,2,0,2.0,0.0,22,0,0,1,0.0,1,1
0.0,2,0,2.0,0.0,22,0,1,1,0.0,1,1
0.0,2,0,2.0,0.0,22,0,2,1,0.0,1,1
0.0,2,0,2.0,0.0,22,0,3,1,0.0,1,1
0.0,2,0,2.0,0.0,22,0,4,1,0.0,1,1
0.0,2,0,2.0,0.0,22,0,5,1,0.0,1,1
0.0,2,0,2.0,0.0,22,0,6,1,0.0,1,0
0.0,2,0,2.0,0.0,22,0,7,1,0.0,1,0
2.975,2,0,-1.45,8.226,22,9,8,1,8.516,1,0
26.238,3,0,-0.483,31.934,22,35,9,1,33.191,1,0
238.719,3,269,13.351,249.464,22,106,10,1,280.818,1,0
236.982,4,187,17.554,247.679,22,140,11,1,281.058,1,0
248.199,4,185,18.166,259.212,22,149,12,1,294.487,1,0
20.944,4,0,6.673,26.536,22,30,13,1,28.435,1,0
39.423,3,0,0.943,45.379,22,50,14,1,47.451,1,0
91.042,3,81,4.332,98.087,22,63,15,1,107.24,1,1
6.455,3,0,1.072,11.772,22,13,16,1,12.316,1,1
0.0,2,0,2.0,0.0,22,0,17,1,0.0,1,1
0.0,2,0,2.0,0.0,22,0,18,1,0.0,1,2
0.0,2,0,2.0,0.0,22,0,19,1,0.0,1,1
0.0,2,0,2.0,0.0,22,0,20,1,0.0,1,1
0.0,2,0,2.0,0.0,22,0,21,1,0.0,1,1
0.0,2,0,2.0,0.0,22,0,22,1,0.0,1,1
0.0,2,0,2.0,0.0,22,0,23,1,0.0,1,1
0.0,2,0,2.0,0.0,23,0,0,1,0.0,1,1
0.0,2,0,2.0,0.0,23,0,1,1,0.0,1,1
0.0,2,0,2.0,0.0,23,0,2,1,0.0,1,2
0.0,2,0,2.0,0.0,23,0,3,1,0.0,1,2
0.0,2,0,2.0,0.0,23,0,4,1,0.0,1,1
0.0,2,0,2.0,0.0,23,0,5,1,0.0,1,1
0.0,2,0,2.0,0.0,23,0,6,1,0.0,1,1
0.0,2,0,2.0,0.0,23,0,7,1,0.0,1,1
0.0,2,0,-1.209,0.911,23,1,8,1,0.944,1,1
0.0,2,0,-1.164,4.562,23,5,9,1,4.728,1,1
384.447,3,662,21.333,399.708,23,69,10,1,470.807,1,0
49.583,4,0,10.632,55.745,23,64,11,1,60.776,1,0
77.18,4,0,5.405,83.922,23,92,12,1,89.438,1,0
210.374,4,130,13.52,220.341,23,141,13,1,245.157,1,0
131.906,4,68,11.618,139.887,23,108,14,1,154.694,1,0
94.377,4,89,8.309,101.496,23,65,15,1,112.996,1,0
8.253,3,0,0.832,13.602,23,15,16,1,14.217,1,0
0.0,3,0,3.0,0.0,23,0,17,1,0.0,1,0
0.0,3,0,3.0,0.0,23,0,18,1,0.0,1,1
0.0,3,0,3.0,0.0,23,0,19,1,0.0,1,1
0.0,3,0,3.0,0.0,23,0,20,1,0.0,1,1
0.0,3,0,3.0,0.0,23,0,21,1,0.0,1,1
0.0,3,0,3.0,0.0,23,0,22,1,0.0,1,1
0.0,3,0,3.0,0.0,23,0,23,1,0.0,1,1
0.0,3,0,3.0,0.0,24,0,0,1,0.0,1,1
0.0,3,0,3.0,0.0,24,0,1,1,0.0,1,1
0.0,3,0,3.0,0.0,24,0,2,1,0.0,1,2
0.0,3,0,3.0,0.0,24,0,3,1,0.0,1,2
0.0,3,0,3.0,0.0,24,0,4,1,0.0,1,2
0.0,3,0,3.0,0.0,24,0,5,1,0.0,1,1
0.0,3,0,3.0,0.0,24,0,6,1,0.0,1,1
0.0,3,0,3.0,0.0,24,0,7,1,0.0,1,1
0.0,4,0,0.92,2.711,24,3,8,1,2.835,1,1
5.55,4,0,1.163,10.849,24,12,9,1,11.355,1,1
10.867,4,0,1.461,16.266,24,18,10,1,17.046,1,1
17.944,4,0,1.81,23.478,24,26,11,1,24.64,1,1
10.797,5,0,2.594,16.195,24,18,12,1,17.053,1,1
37.144,5,0,3.661,43.055,24,48,13,1,45.543,1,1
0.0,5,0,2.249,3.599,24,4,14,1,3.784,1,1
22.374,4,0,1.891,27.994,24,31,15,1,29.389,1,1
0.221,4,0,1.163,5.421,24,6,16,1,5.673,1,1
0.0,4,0,4.0,0.0,24,0,17,1,0.0,1,2
0.0,4,0,4.0,0.0,24,0,18,1,0.0,1,2
0.0,4,0,4.0,0.0,24,0,19,1,0.0,1,2
0.0,4,0,4.0,0.0,24,0,20,1,0.0,1,1
0.0,4,0,4.0,0.0,24,0,21,1,0.0,1,1
0.0,4,0,4.0,0.0,24,0,22,1,0.0,1,1
0.0,4,0,4.0,0.0,24,0,23,1,0.0,1,1
0.0,4,0,4.0,0.0,25,0,0,1,0.0,1,1
0.0,4,0,4.0,0.0,25,0,1,1,0.0,1,1
0.0,4,0,4.0,0.0,25,0,2,1,0.0,1,1
0.0,4,0,4.0,0.0,25,0,3,1,0.0,1,1
0.0,4,0,4.0,0.0,25,0,4,1,0.0,1,0
0.0,4,0,4.0,0.0,25,0,5,1,0.0,1,0
0.0,4,0,4.0,0.0,25,0,6,1,0.0,1,0
0.0,4,0,4.0,0.0,25,0,7,1,0.0,1,0
0.0,4,0,-1.088,1.822,25,2,8,1,1.889,1,0
11.881,4,0,-0.367,17.3,25,19,9,1,17.99,1,0
35.791,4,0,1.283,41.675,25,46,10,1,43.64,1,0
98.733,5,0,7.08,105.949,25,114,11,1,113.733,1,0
115.992,5,3,9.571,123.601,25,131,12,1,134.162,1,0
152.502,5,43,12.013,160.981,25,138,13,1,177.167,1,0
135.983,5,68,11.832,144.062,25,112,14,1,159.365,1,0
197.253,4,379,14.464,206.871,25,63,15,1,243.799,1,0
42.498,4,102,7.152,48.516,25,21,16,1,58.087,1,0
0.0,4,0,4.0,0.0,25,0,17,1,0.0,1,0
0.0,4,0,4.0,0.0,25,0,18,1,0.0,1,0
0.0,4,0,4.0,0.0,25,0,19,1,0.0,1,1
0.0,4,0,4.0,0.0,25,0,20,1,0.0,1,1
0.0,4,0,4.0,0.0,25,0,21,1,0.0,1,1
0.0,4,0,4.0,0.0,25,0,22,1,0.0,1,1
0.0,4,0,4.0,0.0,25,0,23,1,0.0,1,1
0.0,4,0,4.0,0.0,26,0,0,1,0.0,1,1
0.0,4,0,4.0,0.0,26,0,1,1,0.0,1,1
0.0,4,0,4.0,0.0,26,0,2,1,0.0,1,1
0.0,4,0,4.0,0.0,26,0,3,1,0.0,1,1
0.0,4,0,4.0,0.0,26,0,4,1,0.0,1,1
0.0,4,0,4.0,0.0,26,0,5,1,0.0,1,0
0.0,4,0,4.0,0.0,26,0,6,1,0.0,1,0
0.0,4,0,4.0,0.0,26,0,7,1,0.0,1,0
12.789,4,0,-0.206,18.225,26,20,8,1,18.965,1,0
37.687,5,0,2.433,43.609,26,48,9,1,45.888,1,0
105.32,5,15,7.609,112.684,26,111,10,1,121.534,1,0
311.214,6,330,21.587,324.098,26,133,11,1,375.43,1,0
473.651,6,740,33.054,492.106,26,76,12,1,603.344,1,0
438.081,7,725,34.543,455.222,26,72,13,1,564.353,1,0
314.189,6,523,27.078,327.165,26,76,14,1,395.632,1,0
185.187,5,368,17.963,194.49,26,57,15,1,232.913,1,0
45.565,5,119,8.249,51.646,26,21,16,1,62.702,1,0
0.0,5,0,5.0,0.0,26,0,17,1,0.0,1,0
0.0,4,0,4.0,0.0,26,0,18,1,0.0,1,0
0.0,3,0,3.0,0.0,26,0,19,1,0.0,1,1
0.0,3,0,3.0,0.0,26,0,20,1,0.0,1,1
0.0,3,0,3.0,0.0,26,0,21,1,0.0,1,1
0.0,3,0,3.0,0.0,26,0,22,1,0.0,1,1
0.0,3,0,3.0,0.0,26,0,23,1,0.0,1,1
0.0,3,0,3.0,0.0,27,0,0,1,0.0,1,0
0.0,3,0,3.0,0.0,27,0,1,1,0.0,1,0
0.0,3,0,3.0,0.0,27,0,2,1,0.0,1,0
0.0,3,0,3.0,0.0,27,0,3,1,0.0,1,1
0.0,3,0,3.0,0.0,27,0,4,1,0.0,1,1
0.0,3,0,3.0,0.0,27,0,5,1,0.0,1,1
0.0,4,0,4.0,0.0,27,0,6,1,0.0,1,1
0.0,4,0,4.0,0.0,27,0,7,1,0.0,1,1
3.778,4,0,1.076,9.044,27,10,8,1,9.462,1,1
38.573,4,0,2.627,44.513,27,49,9,1,46.878,1,1
294.149,4,371,14.482,306.51,27,103,10,1,347.092,1,1
214.861,4,121,17.195,224.949,27,152,11,1,254.051,1,0
106.799,5,0,11.42,114.197,27,125,12,1,124.937,1,0
119.767,5,11,10.073,127.464,27,130,13,1,138.769,1,0
64.066,6,0,8.095,70.528,27,78,14,1,76.044,1,0
51.901,6,0,6.025,58.111,27,62,15,1,62.096,1,0
7.259,6,0,2.677,12.59,27,14,16,1,13.262,1,0
0.0,5,0,5.0,0.0,27,0,17,1,0.0,1,0
0.0,5,0,5.0,0.0,27,0,18,1,0.0,1,0
0.0,5,0,5.0,0.0,27,0,19,1,0.0,1,0
0.0,4,0,4.0,0.0,27,0,20,1,0.0,1,0
0.0,3,0,3.0,0.0,27,0,21,1,0.0,1,1
0.0,3,0,3.0,0.0,27,0,22,1,0.0,1,1
0.0,2,0,2.0,0.0,27,0,23,1,0.0,1,1
0.0,2,0,2.0,0.0,28,0,0,1,0.0,1,1
0.0,2,0,2.0,0.0,28,0,1,1,0.0,1,1
0.0,2,0,2.0,0.0,28,0,2,1,0.0,1,1
0.0,2,0,2.0,0.0,28,0,3,1,0.0,1,1
0.0,2,0,2.0,0.0,28,0,4,1,0.0,1,1
0.0,2,0,2.0,0.0,28,0,5,1,0.0,1,1
0.0,3,0,3.0,0.0,28,0,6,1,0.0,1,1
0.0,3,0,3.0,0.0,28,0,7,1,0.0,1,1
0.0,3,0,0.475,3.622,28,4,8,1,3.78,1,2
10.936,3,0,0.375,16.337,28,18,9,1,17.042,1,1
19.707,4,0,1.881,25.275,28,28,10,1,26.534,1,1
53.963,4,0,3.439,60.215,28,67,11,1,63.634,1,1
1.995,4,0,1.53,7.227,28,8,12,1,7.576,1,1
39.101,4,0,2.636,45.051,28,50,13,1,47.446,1,1
5.538,4,0,1.542,10.836,28,12,14,1,11.36,1,1
244.189,4,530,12.453,255.088,28,51,15,1,299.736,1,1
69.298,4,220,6.917,75.871,28,24,16,1,94.26,1,1
0.0,4,0,4.0,0.0,28,0,17,1,0.0,1,1
0.0,4,0,4.0,0.0,28,0,18,1,0.0,1,1
0.0,4,0,4.0,0.0,28,0,19,1,0.0,1,1
0.0,4,0,4.0,0.0,28,0,20,1,0.0,1,0
0.0,4,0,4.0,0.0,28,0,21,1,0.0,1,0
0.0,4,0,4.0,0.0,28,0,22,1,0.0,1,0
0.0,4,0,4.0,0.0,28,0,23,1,0.0,1,1
0.0,4,0,4.0,0.0,29,0,0,1,0.0,1,1
0.0,4,0,4.0,0.0,29,0,1,1,0.0,1,1
0.0,4,0,4.0,0.0,29,0,2,1,0.0,1,1
0.0,4,0,4.0,0.0,29,0,3,1,0.0,1,1
0.0,4,0,4.0,0.0,29,0,4,1,0.0,1,1
0.0,4,0,4.0,0.0,29,0,5,1,0.0,1,0
0.0,4,0,4.0,0.0,29,0,6,1,0.0,1,0
0.0,4,0,4.0,0.0,29,0,7,1,0.0,1,0
0.0,4,0,-1.04,2.734,29,3,8,1,2.835,1,0
274.209,4,588,16.622,285.974,29,52,9,1,339.893,1,0
89.117,5,0,11.7,96.12,29,105,10,1,105.29,1,0
126.46,5,13,10.143,134.313,29,136,11,1,146.276,1,0
117.194,4,1,9.228,124.83,29,134,12,1,135.27,1,0
40.473,4,0,4.68,46.45,29,52,13,1,49.349,1,0
47.799,4,0,3.376,53.925,29,60,14,1,56.971,1,1
10.879,3,0,1.225,16.278,29,18,15,1,17.042,1,2
0.0,3,0,0.567,3.621,29,4,16,1,3.78,1,2
0.0,3,0,3.0,0.0,29,0,17,1,0.0,1,2
0.0,2,0,2.0,0.0,29,0,18,1,0.0,1,3
0.0,2,0,2.0,0.0,29,0,19,1,0.0,1,3
0.0,1,0,1.0,0.0,29,0,20,1,0.0,1,3
0.0,1,0,1.0,0.0,29,0,21,1,0.0,1,3
0.0,0,0,0.0,0.0,29,0,22,1,0.0,1,3
0.0,0,0,0.0,0.0,29,0,23,1,0.0,1,3
0.0,-1,0,-1.0,0.0,30,0,0,1,0.0,1,3
0.0,-2,0,-2.0,0.0,30,0,1,1,0.0,1,3
0.0,-3,0,-3.0,0.0,30,0,2,1,0.0,1,3
0.0,-4,0,-4.0,0.0,30,0,3,1,0.0,1,3
0.0,-5,0,-5.0,0.0,30,0,4,1,0.0,1,3
0.0,-5,0,-5.0,0.0,30,0,5,1,0.0,1,3
0.0,-6,0,-6.0,0.0,30,0,6,1,0.0,1,3
0.0,-6,0,-6.0,0.0,30,0,7,1,0.0,1,3
134.206,-5,466,-2.297,142.243,30,27,8,1,172.731,1,3
330.907,-4,710,4.567,344.408,30,48,9,1,389.221,1,4
473.524,-2,815,13.173,491.973,30,59,10,1,557.467,1,3
553.434,0,860,18.557,575.025,30,64,11,1,659.643,1,3
576.602,0,866,19.739,599.153,30,67,12,1,689.139,1,3
539.222,0,839,18.602,560.234,30,67,13,1,643.262,1,3
442.675,0,778,15.255,459.983,30,61,14,1,527.298,1,3
290.017,0,657,9.932,302.253,30,48,15,1,351.927,1,3
101.608,-1,373,2.105,108.889,30,25,16,1,136.195,1,3
0.0,-2,0,-2.0,0.0,30,0,17,1,0.0,1,3
0.0,-3,0,-3.0,0.0,30,0,18,1,0.0,1,3
0.0,-3,0,-3.0,0.0,30,0,19,1,0.0,1,3
0.0,-4,0,-4.0,0.0,30,0,20,1,0.0,1,3
0.0,-4,0,-4.0,0.0,30,0,21,1,0.0,1,3
0.0,-4,0,-4.0,0.0,30,0,22,1,0.0,1,3
0.0,-5,0,-5.0,0.0,30,0,23,1,0.0,1,3
0.0,-5,0,-5.0,0.0,31,0,0,1,0.0,1,3
0.0,-5,0,-5.0,0.0,31,0,1,1,0.0,1,3
0.0,-5,0,-5.0,0.0,31,0,2,1,0.0,1,2
0.0,-6,0,-6.0,0.0,31,0,3,1,0.0,1,2
0.0,-6,0,-6.0,0.0,31,0,4,1,0.0,1,2
0.0,-6,0,-6.0,0.0,31,0,5,1,0.0,1,3
0.0,-6,0,-6.0,0.0,31,0,6,1,0.0,1,2
0.0,-6,0,-6.0,0.0,31,0,7,1,0.0,1,2
22.589,-5,0,-6.802,28.213,31,29,8,1,28.567,1,2
101.787,-4,51,-2.781,109.072,31,84,9,1,113.954,1,2
384.366,-3,569,9.346,399.624,31,80,10,1,443.559,1,2
313.928,-1,268,10.332,326.896,31,150,11,1,358.997,1,2
337.652,0,288,11.782,351.368,31,157,12,1,387.829,1,2
299.324,0,246,10.515,311.842,31,150,13,1,342.751,1,2
289.322,0,339,10.023,301.537,31,109,14,1,334.452,1,2
85.233,0,35,2.406,92.15,31,77,15,1,98.186,1,2
20.803,4,3,2.079,26.392,31,27,16,1,27.904,1,0
0.0,4,0,4.0,0.0,31,0,17,1,0.0,1,1
0.0,4,0,4.0,0.0,31,0,18,1,0.0,1,1
0.0,4,0,4.0,0.0,31,0,19,1,0.0,1,1
0.0,4,0,4.0,0.0,31,0,20,1,0.0,1,1
0.0,4,0,4.0,0.0,31,0,21,1,0.0,1,1
0.0,4,0,4.0,0.0,31,0,22,1,0.0,1,1
0.0,4,0,4.0,0.0,31,0,23,1,0.0,1,1
0.0,4,0,4.0,0.0,1,0,0,2,0.0,1,1
0.0,4,0,4.0,0.0,1,0,1,2,0.0,1,1
0.0,3,0,3.0,0.0,1,0,2,2,0.0,1,1
0.0,3,0,3.0,0.0,1,0,3,2,0.0,1,1
0.0,3,0,3.0,0.0,1,0,4,2,0.0,1,1
0.0,3,0,3.0,0.0,1,0,5,2,0.0,1,1
0.0,3,0,3.0,0.0,1,0,6,2,0.0,1,1
0.0,3,0,3.0,0.0,1,0,7,2,0.0,1,1
8.273,3,0,0.241,13.624,1,15,8,2,14.203,1,1
35.587,4,0,2.536,41.467,1,46,9,2,43.653,1,1
64.267,5,0,5.06,70.734,1,78,10,2,75.271,1,1
234.818,5,127,12.884,245.454,1,163,11,2,271.709,1,1
46.284,5,0,6.211,52.378,1,59,12,2,56.015,1,1
137.714,5,19,8.401,145.834,1,143,13,2,157.671,1,1
109.845,4,15,7.0,117.312,1,116,14,2,126.173,1,1
9.915,4,0,2.404,15.296,1,17,15,2,16.094,1,1
0.0,4,0,0.905,1.807,1,2,16,2,1.889,1,1
0.0,4,0,4.0,0.0,1,0,17,2,0.0,1,1
0.0,4,0,4.0,0.0,1,0,18,2,0.0,1,1
0.0,4,0,4.0,0.0,1,0,19,2,0.0,1,1
0.0,4,0,4.0,0.0,1,0,20,2,0.0,1,1
0.0,4,0,4.0,0.0,1,0,21,2,0.0,1,1
0.0,4,0,4.0,0.0,1,0,22,2,0.0,1,1
0.0,3,0,3.0,0.0,1,0,23,2,0.0,1,1
0.0,3,0,3.0,0.0,2,0,0,2,0.0,1,2
0.0,3,0,3.0,0.0,2,0,1,2,0.0,1,2
0.0,3,0,3.0,0.0,2,0,2,2,0.0,1,2
0.0,3,0,3.0,0.0,2,0,3,2,0.0,1,2
0.0,3,0,3.0,0.0,2,0,4,2,0.0,1,1
0.0,3,0,3.0,0.0,2,0,5,2,0.0,1,1
0.0,3,0,3.0,0.0,2,0,6,2,0.0,1,1
0.0,3,0,3.0,0.0,2,0,7,2,0.0,1,1
0.0,3,0,-0.173,3.632,2,4,8,2,3.78,1,1
5.551,4,0,1.167,10.85,2,12,9,2,11.356,1,1
12.64,4,0,1.536,18.073,2,20,10,2,18.945,1,1
116.044,4,0,6.088,123.654,2,132,11,2,132.17,1,1
114.937,4,0,6.993,122.521,2,132,12,2,131.472,1,1
31.025,4,0,3.353,36.814,2,41,13,2,38.89,1,1
393.95,5,635,20.161,409.536,2,80,14,2,477.921,1,1
111.303,4,79,9.749,118.804,2,84,15,2,131.728,1,1
47.518,4,71,4.242,53.638,2,31,16,2,60.953,1,1
0.0,4,0,4.0,0.0,2,0,17,2,0.0,1,1
0.0,4,0,4.0,0.0,2,0,18,2,0.0,1,1
0.0,4,0,4.0,0.0,2,0,19,2,0.0,1,1
0.0,4,0,4.0,0.0,2,0,20,2,0.0,1,2
0.0,3,0,3.0,0.0,2,0,21,2,0.0,1,2
0.0,3,0,3.0,0.0,2,0,22,2,0.0,1,1
0.0,3,0,3.0,0.0,2,0,23,2,0.0,1,1
0.0,3,0,3.0,0.0,3,0,0,2,0.0,1,1
0.0,3,0,3.0,0.0,3,0,1,2,0.0,1,1
0.0,3,0,3.0,0.0,3,0,2,2,0.0,1,1
0.0,3,0,3.0,0.0,3,0,3,2,0.0,1,1
0.0,3,0,3.0,0.0,3,0,4,2,0.0,1,2
0.0,2,0,2.0,0.0,3,0,5,2,0.0,1,2
0.0,2,0,2.0,0.0,3,0,6,2,0.0,1,2
0.0,2,0,2.0,0.0,3,0,7,2,0.0,1,2
120.741,3,357,5.89,128.46,3,35,8,2,156.674,1,1
192.297,3,271,9.876,201.784,3,84,9,2,227.832,1,1
81.322,4,0,6.335,88.153,3,96,10,2,94.325,1,1
80.772,5,0,7.137,87.592,3,97,11,2,94.05,1,0
69.087,6,0,7.443,75.656,3,85,12,2,81.341,1,0
54.993,6,0,6.279,61.267,3,69,13,2,65.54,1,0
74.653,5,0,6.164,81.341,3,89,14,2,86.971,1,0
28.502,4,0,2.476,34.242,3,38,15,2,36.038,1,0
13.629,4,0,0.439,19.081,3,21,16,2,19.909,1,0
0.0,4,0,4.0,0.0,3,0,17,2,0.0,1,1
0.0,4,0,4.0,0.0,3,0,18,2,0.0,1,1
0.0,3,0,3.0,0.0,3,0,19,2,0.0,1,1
0.0,3,0,3.0,0.0,3,0,20,2,0.0,1,1
0.0,3,0,3.0,0.0,3,0,21,2,0.0,1,1
0.0,3,0,3.0,0.0,3,0,22,2,0.0,1,1
0.0,3,0,3.0,0.0,3,0,23,2,0.0,1,1
0.0,3,0,3.0,0.0,4,0,0,2,0.0,1,2
0.0,3,0,3.0,0.0,4,0,1,2,0.0,1,2
0.0,4,0,4.0,0.0,4,0,2,2,0.0,1,2
0.0,3,0,3.0,0.0,4,0,3,2,0.0,1,2
0.0,3,0,3.0,0.0,4,0,4,2,0.0,1,2
0.0,3,0,3.0,0.0,4,0,5,2,0.0,1,1
0.0,3,0,3.0,0.0,4,0,6,2,0.0,1,1
0.0,3,0,3.0,0.0,4,0,7,2,0.0,1,1
129.669,4,401,7.405,137.597,4,34,8,2,169.663,1,1
304.166,5,640,17.418,316.832,4,54,9,2,376.044,1,1
434.267,5,749,24.508,451.271,4,64,10,2,536.686,1,1
508.869,6,800,29.92,528.676,4,68,11,2,638.248,1,1
407.206,6,454,25.865,423.25,4,140,12,2,498.613,1,1
344.629,7,361,23.118,358.57,4,146,13,2,417.597,1,1
279.754,7,332,19.739,291.683,4,119,14,2,337.263,1,1
283.026,6,621,18.817,295.053,4,52,15,2,354.386,1,1
74.48,5,175,7.474,81.164,4,33,16,2,97.186,1,2
0.0,5,0,5.0,0.0,4,0,17,2,0.0,1,2
0.0,5,0,5.0,0.0,4,0,18,2,0.0,1,2
0.0,5,0,5.0,0.0,4,0,19,2,0.0,1,2
0.0,5,0,5.0,0.0,4,0,20,2,0.0,1,2
0.0,5,0,5.0,0.0,4,0,21,2,0.0,1,2
0.0,5,0,5.0,0.0,4,0,22,2,0.0,1,2
0.0,5,0,5.0,0.0,4,0,23,2,0.0,1,3
0.0,4,0,4.0,0.0,5,0,0,2,0.0,1,2
0.0,4,0,4.0,0.0,5,0,1,2,0.0,1,2
0.0,4,0,4.0,0.0,5,0,2,2,0.0,1,2
0.0,4,0,4.0,0.0,5,0,3,2,0.0,1,2
0.0,4,0,4.0,0.0,5,0,4,2,0.0,1,2
0.0,4,0,4.0,0.0,5,0,5,2,0.0,1,2
0.0,4,0,4.0,0.0,5,0,6,2,0.0,1,2
0.0,4,0,4.0,0.0,5,0,7,2,0.0,1,2
116.3,4,305,6.61,123.916,5,41,8,2,149.183,1,1
287.488,5,554,16.407,299.648,5,67,9,2,352.29,1,1
65.087,5,0,7.678,71.571,5,80,10,2,77.029,1,1
75.942,6,0,6.893,82.657,5,92,11,2,88.657,1,1
524.303,7,746,28.478,544.718,5,88,12,2,650.909,1,1
62.278,7,0,11.915,68.704,5,79,13,2,75.33,1,1
50.504,7,0,6.809,56.685,5,64,14,2,60.778,1,1
280.926,6,585,16.565,292.89,5,58,15,2,347.098,1,1
